Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0WQiDwKJclirSYG9v5tayI,"3yY2gUcIsjMr8hjo51PoJ8","There Is a Light That Never Goes Out - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,244586,79,spotify:user:dkim3530,2024-05-20T18:27:27Z,"madchester,new wave,permanent wave,rock,uk post-punk",0.523,0.769,4,-5.855,1,0.0269,0.04,0,0.136,0.876,136.162,4
0jmYjwp5YekapVWo0bMfzc,"3Sz7ZnJQBIHsXLUSo0OQtM","Dreamin' Fast - Demo","2","Mac DeMarco",2013-08-09,103500,14,spotify:user:dkim3530,2024-05-20T18:40:39Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.171,0.827,1,-5.424,0,0.188,0.000958,0.387,0.435,0.666,165.153,4
2R4AlwtrrkMaRKojcTIzmL,"3Sz7ZnJQBIHsXLUSo0OQtM","For the First Time","This Old Dog","Mac DeMarco",2017-05-05,182306,80,spotify:user:dkim3530,2024-05-20T18:45:51Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock",0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,4
4fmVUMLYxJe5GJpQcAYjIn,"5YgOA27qcu8nSl1lp5ektj","april","orange blood","Zach Templar",2023-02-02,103384,0,spotify:user:dkim3530,2024-05-20T19:01:15Z,"",0.71,0.826,7,-5.945,1,0.0432,0.254,0.00000369,0.129,0.769,129.985,4
0Jgbauc8Nv2OOjR5ERW28B,"0NIPkIjTV8mB795yEIiPYL","Just Like a Movie","Trust Fall / Just Like A Movie","Wallows",2019-09-06,247613,56,spotify:user:dkim3530,2024-05-21T11:58:18Z,"pov: indie",0.449,0.825,11,-5.177,1,0.037,0.00121,0,0.208,0.223,135.934,4
2OwIGCjx7e7J1HHdAqIv21,"0NIPkIjTV8mB795yEIiPYL","Quarterback","Quarterback","Wallows",2021-02-15,180386,55,spotify:user:dkim3530,2024-05-21T11:59:02Z,"pov: indie",0.689,0.719,11,-3.883,1,0.031,0.0135,0.00000164,0.107,0.557,121.008,4
0JIMT9gzLIIz0esKLyjbKf,"0U7iI0Dk4Ojvi17nZboNO4","Telephones","Changes","Vacations",2018,212432,79,spotify:user:dkim3530,2024-05-21T11:59:41Z,"newcastle nsw indie,pov: indie",0.526,0.447,2,-9.268,1,0.0274,0.00283,0.0301,0.109,0.183,74.995,4
3UIeiuDKnbhZ7OoXZ9j0U5,"0NIPkIjTV8mB795yEIiPYL","You (Show Me Where My Days Went)","You (Show Me Where My Days Went)","Wallows",2024-05-21,167144,55,spotify:user:dkim3530,2024-05-22T03:34:35Z,"pov: indie",0.589,0.757,0,-5.427,1,0.0361,0.0169,0.000131,0.463,0.364,114.96,4
5iMXCDWA4FxPNcOnq0HrpJ,"0m5FakHKCQdA7UN0PIzMcL","A Different Age","A Different Age","Current Joys",2018-03-02,412418,61,spotify:user:dkim3530,2024-05-23T02:13:07Z,"lo-fi indie,pov: indie",0.627,0.371,2,-10.621,1,0.0269,0.638,0.0672,0.0759,0.361,143.932,4
6KLryqTzWSb2arerRgw0r0,"0m5FakHKCQdA7UN0PIzMcL","Televisions","Wild Heart","Current Joys",2013-01-02,156107,56,spotify:user:dkim3530,2024-05-23T02:14:45Z,"lo-fi indie,pov: indie",0.523,0.685,9,-12.989,1,0.0417,0.358,0.816,0.274,0.945,184.481,4
4G7LYlnVgPWVmjXERE8NnB,"0NIPkIjTV8mB795yEIiPYL","Bad Dream","Bad Dream","Wallows",2024-04-26,210904,56,spotify:user:dkim3530,2024-05-25T00:53:29Z,"pov: indie",0.485,0.879,7,-5.028,1,0.0299,0.101,0,0.139,0.9,176.145,4
74Q2hZtmp909KytbLxxf1r,"0NIPkIjTV8mB795yEIiPYL","Canada","Model","Wallows",2024-05-24,171011,54,spotify:user:dkim3530,2024-05-25T01:07:04Z,"pov: indie",0.667,0.627,0,-6.262,1,0.0355,0.0248,0.609,0.138,0.51,117.047,4
5kBYMymc2d3h164QqEHwRL,"7vtSUU3zpHeYJfX6BPNrJd","Small Talk","Indiana","Briston Maroney",2019-05-17,198808,59,spotify:user:dkim3530,2024-05-26T02:41:54Z,"nashville indie,pov: indie",0.613,0.64,0,-7.637,1,0.0338,0.286,0,0.15,0.441,129.853,4
6EaSmr2XbPyHwTBpRWnEOC,"0NIPkIjTV8mB795yEIiPYL","Don’t You Think It’s Strange?","Model","Wallows",2024-05-24,207513,56,spotify:user:dkim3530,2024-05-27T06:33:05Z,"pov: indie",0.455,0.906,6,-3.829,0,0.0382,0.000288,0.0154,0.398,0.705,150.986,4
6iCJCZqDJjmBxt07Oid6FI,"1btWGBz4Uu1HozTwb2Lm8A","Buttercup","Landmark","Hippo Campus",2017-02-24,226610,59,spotify:user:dkim3530,2024-05-28T00:28:03Z,"modern rock,pov: indie",0.623,0.763,9,-4.412,1,0.0719,0.199,0.00000652,0.126,0.199,108.871,4
4MXE6VCvTsQitHWrAxj7Kg,"6p2HnfM955TI1bX34dkLnI","Maple Syrup","When We Were Friends","The Backseat Lovers",2019-01-27,243529,68,spotify:user:dkim3530,2024-05-28T00:31:37Z,"pov: indie,slc indie",0.543,0.526,2,-9.703,1,0.0582,0.0447,0.0533,0.0778,0.384,153,3
1GPmqcYcbgQeOiu7P3S6Xo,"6FugQjLquBF4JzATRN70bR","Fly Out West","Bipolar","Yot Club",2019-05-31,160874,54,spotify:user:dkim3530,2024-05-28T00:33:25Z,"bedroom pop",0.474,0.891,2,-6.389,1,0.0527,0.198,0.533,0.45,0.504,173.145,4
7IBzp33O4Hjr92wXtH3yQJ,"0U7iI0Dk4Ojvi17nZboNO4","Honey","Changes","Vacations",2018,139605,68,spotify:user:dkim3530,2024-05-28T00:34:15Z,"newcastle nsw indie,pov: indie",0.276,0.846,1,-7.561,0,0.0725,0.000244,0.311,0.197,0.668,157.458,4
7lw4J2RfcPs2hEJgPY44lC,"2sSGPbdZJkaSE2AbcGOACx","Run Your Mouth","Run Your Mouth","The Marías",2024-03-07,160000,66,spotify:user:dkim3530,2024-05-29T04:59:33Z,"bedroom pop,la indie",0.782,0.652,7,-6.787,1,0.0376,0.244,0.0364,0.21,0.927,111.021,4
4dGuRldChjvboZktprNJFM,"2sSGPbdZJkaSE2AbcGOACx,4iMO20EPodreIaEl8qW66y","Hush - Still Woozy Remix","Hush (Still Woozy Remix)","The Marías,Still Woozy",2021-09-16,182346,62,spotify:user:dkim3530,2024-05-29T05:00:53Z,"bedroom pop,la indie,oakland indie,pov: indie",0.708,0.554,10,-6.83,0,0.0311,0.403,0.0428,0.126,0.564,103.999,4
7IWRWMtyk7qrXMDf8BP8Qe,"1FkxTKY2jHH9dQ1PxcecFj","Chevrolet","Short Stack","Gym Class",2019-08-31,145449,2,spotify:user:dkim3530,2024-05-30T01:34:24Z,"",0.702,0.621,9,-11.93,1,0.0587,0.0267,0.00547,0.11,0.266,123.984,4
2V852FRIFO7mFgfiyDMum1,"0m5FakHKCQdA7UN0PIzMcL","Symphonia IX","Wild Heart","Current Joys",2013-01-02,181360,72,spotify:user:dkim3530,2024-05-30T23:48:41Z,"lo-fi indie,pov: indie",0.593,0.38,0,-12.682,1,0.0247,0.913,0.573,0.289,0.149,99.323,4
0NdTUS4UiNYCNn5FgVqKQY,"7Ln80lUS6He07XvHI8qqHH","Snap Out Of It","AM","Arctic Monkeys",2013-09-09,193030,76,spotify:user:dkim3530,2024-05-31T03:57:57Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,4
3SH1vOTwgg5Ma1NhHaXvrA,"2sSGPbdZJkaSE2AbcGOACx","Echo","Submarine","The Marías",2024-05-31,209426,65,spotify:user:dkim3530,2024-06-02T12:08:33Z,"bedroom pop,la indie",0.747,0.453,2,-6.884,0,0.0413,0.53,0.000786,0.105,0.765,81.012,4
4gtIYSYu8u2ItBqrhCaChL,"2sSGPbdZJkaSE2AbcGOACx","Paranoia","Submarine","The Marías",2024-05-31,231786,61,spotify:user:dkim3530,2024-06-02T12:18:20Z,"bedroom pop,la indie",0.688,0.639,1,-7.992,1,0.0299,0.441,0.5,0.0753,0.773,120.039,4
4ja2gzrNh9VNigzoXfmbwD,"0imE3buPhAowREqCrr4CYe","Mariposa","Mariposa","Peach Tree Rascals",2019-08-28,210000,6,spotify:user:dkim3530,2024-06-02T05:48:22Z,"pov: indie",0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,4
3vxvz0JoRDvnx2jG9oPljA,"2sSGPbdZJkaSE2AbcGOACx","Love You Anyway","Submarine","The Marías",2024-05-31,237133,59,spotify:user:dkim3530,2024-06-02T22:09:35Z,"bedroom pop,la indie",0.737,0.457,6,-9.132,1,0.0511,0.531,0.332,0.0881,0.915,144.031,4
3siwsiaEoU4Kuuc9WKMUy5,"2sSGPbdZJkaSE2AbcGOACx","No One Noticed","Submarine","The Marías",2024-05-31,236906,66,spotify:user:dkim3530,2024-06-02T22:15:34Z,"bedroom pop,la indie",0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4
4ileLT7ldd2uX8bMemWqbm,"0epOFNiUfyON9EYx7Tpr6V","Life Is Simple in the Moonlight","Angles","The Strokes",2011-03-21,255240,53,spotify:user:dkim3530,2024-06-03T07:13:22Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.515,0.696,6,-5.857,0,0.0313,0.0126,0.000345,0.0916,0.513,134.893,4
59kNaCxnyX7Ezt1m6KxGLY,"536BYVgOnRky0xjsPT96zl","Something Good Can Work","Tourist History","Two Door Cinema Club",2010-02-17,164186,61,spotify:user:dkim3530,2024-06-03T07:13:42Z,"indie rock,indietronica,irish rock,modern alternative rock,modern rock,northern irish indie",0.647,0.834,0,-5.321,1,0.0326,0.00572,0.000689,0.182,0.641,119.925,4
1420BGhbXGkIJtbtBlfpYE,"0epOFNiUfyON9EYx7Tpr6V","The Modern Age","Is This It","The Strokes",2001-07-30,208066,51,spotify:user:dkim3530,2024-06-03T07:18:42Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.528,0.888,2,-6.039,1,0.0326,0.0116,0.756,0.154,0.897,145.971,4
0OM9ri37LIbPc9hffwsyb1,"0epOFNiUfyON9EYx7Tpr6V","Hard To Explain","Is This It","The Strokes",2001-07-30,224333,57,spotify:user:dkim3530,2024-06-03T07:30:20Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.408,0.666,7,-6.286,1,0.0578,0.000455,0.862,0.0889,0.666,82.523,4
7MlDNspYwfqnHxORufupwq,"7I3bkknknQkIiatWiupQgD","Sex, Drugs, Etc.","Pineapple Sunrise","Beach Weather",2023-03-03,196784,82,spotify:user:dkim3530,2024-06-03T09:17:06Z,"pov: indie",0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,4
5sA3i6SGkILMiZW6Fhx4wv,"35l9BRT7MXmM8bv2WDQiyB","the way things go","the way things go","beabadoobee",2023-07-18,187800,71,spotify:user:dkim3530,2024-06-04T03:34:01Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.528,0.513,9,-8.266,1,0.0306,0.848,0.0127,0.326,0.463,131.952,4
41P6Tnd8KIHqON0QIydx6a,"35l9BRT7MXmM8bv2WDQiyB","the perfect pair","Beatopia","beabadoobee",2022-07-15,177533,77,spotify:user:dkim3530,2024-06-04T03:34:05Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
5xA5MggKc3aQxuOzNzPUWB,"35l9BRT7MXmM8bv2WDQiyB","Apple Cider","Loveworm","beabadoobee",2019-04-26,178918,69,spotify:user:dkim3530,2024-06-04T03:34:32Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.492,0.921,2,-3.939,1,0.032,0.082,0.0114,0.301,0.679,138.008,4
1NaDK3atogQEn9glK5fYuy,"35l9BRT7MXmM8bv2WDQiyB","Cologne","Our Extended Play","beabadoobee",2021-06-23,164690,65,spotify:user:dkim3530,2024-06-04T03:35:10Z,"bedroom pop,bubblegrunge,indie pop,pov: indie",0.55,0.803,2,-3.608,1,0.0347,0.000561,0.000523,0.0266,0.877,130.015,4
0ldp8GXM8tL1dI6WtxI1D5,"1btWGBz4Uu1HozTwb2Lm8A","Tooth Fairy","Tooth Fairy","Hippo Campus",2024-06-04,199400,52,spotify:user:dkim3530,2024-06-05T23:31:45Z,"modern rock,pov: indie",0.649,0.691,9,-5.281,1,0.0468,0.135,0.0000048,0.0988,0.575,102.927,4
3qhlB30KknSejmIvZZLjOD,"5p9HO3XC5P3BLxJs5Mtrhm","End of Beginning","DECIDE","Djo",2022-09-16,159245,93,spotify:user:dkim3530,2024-06-05T23:32:32Z,"pov: indie,psychedelic pop",0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,4
6HJxxqHWMdidwTVZmZWeHU,"0m5FakHKCQdA7UN0PIzMcL","New Flesh","Wild Heart","Current Joys",2013-01-02,167986,72,spotify:user:dkim3530,2024-06-06T05:01:35Z,"lo-fi indie,pov: indie",0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,4
5XpcTQlNnfIQbiWE4hvYo7,"4Z8W4fKeB5YxbusRsdQVPb","Blow Out","Pablo Honey","Radiohead",1993-02-22,282066,57,spotify:user:dkim3530,2024-06-06T05:19:46Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.271,0.719,11,-10.739,0,0.0553,0.000469,0.386,0.24,0.275,141.537,4
4fPBB44eDH71YohayI4eKV,"0epOFNiUfyON9EYx7Tpr6V","You Only Live Once","First Impressions Of Earth","The Strokes",2006-01-03,189226,70,spotify:user:dkim3530,2024-06-19T05:16:02Z,"alternative rock,garage rock,modern rock,permanent wave,rock",0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4
4DHLopEsKDwQBgucGKJuzj,"6p2HnfM955TI1bX34dkLnI","Watch Your Mouth","When We Were Friends","The Backseat Lovers",2019-01-27,271176,59,spotify:user:dkim3530,2024-06-29T00:08:22Z,"pov: indie,slc indie",0.566,0.375,2,-10.933,1,0.0288,0.394,0.0243,0.0971,0.244,87.891,4
5Bge1Dsqjc14hhGguYML5w,"2D4FOOOtWycb3Aw9nY5n3c","Why Do You Feel So Down","What Do You Think About the Car?","Declan McKenna",2017-04-13,220706,59,spotify:user:dkim3530,2024-06-29T03:34:13Z,"pov: indie",0.558,0.909,7,-5.851,1,0.0406,0.0576,0,0.102,0.452,114.56,4
4sNG6zQBmtq7M8aeeKJRMQ,"2D4FOOOtWycb3Aw9nY5n3c","Brazil","What Do You Think About the Car?","Declan McKenna",2017-04-13,252306,82,spotify:user:dkim3530,2024-06-30T05:50:56Z,"pov: indie",0.687,0.617,4,-5.213,1,0.0287,0.0941,0.0000127,0.0898,0.665,121.079,4
6x0fF9Wunw8kIkwlPg2iB7,"2D4FOOOtWycb3Aw9nY5n3c","Elevator Hum","What Happened to the Beach?","Declan McKenna",2024-02-09,235835,32,spotify:user:dkim3530,2024-07-01T07:27:13Z,"pov: indie",0.545,0.896,9,-6.333,1,0.0418,0.0512,0.119,0.717,0.348,106.714,4
1lguQJjlNrIOoOylYVZN3M,"3YQKmKGau1PzlVlkL1iodx","The Judge","Blurryface","Twenty One Pilots",2015-05-15,297760,62,spotify:user:dkim3530,2024-07-03T19:43:38Z,"modern rock,pop,pov: indie,rock",0.423,0.797,0,-4.659,1,0.124,0.177,0,0.137,0.592,82.617,4
3C3cr2JQwXIhqAHqOardVO,"3YQKmKGau1PzlVlkL1iodx","Holding on to You","Vessel","Twenty One Pilots",2013-01-08,263733,63,spotify:user:dkim3530,2024-07-03T19:54:36Z,"modern rock,pop,pov: indie,rock",0.608,0.776,11,-3.635,1,0.0511,0.241,0,0.0713,0.814,89.996,4
7AcrsxQTaCozu9Rwjy1j6Y,"6AQEfqGPSxZX0nJVonYxi6","Bower","Underwater Pipe Dreams","Inner Wave",2017-08-25,126583,38,spotify:user:dkim3530,2024-07-03T21:16:14Z,"indie garage rock",0.621,0.667,6,-5.524,0,0.0406,0.315,0.888,0.0835,0.94,86.041,4
6zUy2nnchfZpzaDalE6sO2,"4iJLPqClelZOBCBifm8Fzv","Circles","Misadventures","Pierce The Veil",2016-05-13,224306,63,spotify:user:dkim3530,2024-07-09T02:33:49Z,"modern rock,pop punk,screamo",0.482,0.975,2,-3.098,1,0.103,0.000278,0.0000269,0.155,0.371,162.08,4
6kE3BJhZYLIfGLQY2hSzaM,"3g65HWtAf8uyVmpR4sRbrT","Younger","He Seems Upset","The Hails",2020-08-25,227110,49,spotify:user:dkim3530,2024-07-10T03:31:09Z,"gainesville indie",0.7,0.444,9,-6.614,1,0.0349,0.22,0.00000452,0.193,0.837,170.016,4
1yf97yL1ll8FYXC27c9VTw,"3YQKmKGau1PzlVlkL1iodx","Trees","Vessel","Twenty One Pilots",2013-01-08,267386,58,spotify:user:dkim3530,2024-07-10T07:20:33Z,"modern rock,pop,pov: indie,rock",0.584,0.833,6,-5.9,1,0.041,0.00359,0.0000344,0.169,0.324,140.013,4
4ImeysCxPlYmM4LRFp7z9f,"1QAJqy2dA3ihHBFIHRphZj","X's","X's","Cigarettes After Sex",2024-07-12,183761,0,spotify:user:,2024-07-12T04:00:24Z,"ambient pop,dream pop,el paso indie,shoegaze",0.587,0.442,11,-10.837,0,0.0296,0.445,0.816,0.109,0.215,133.251,4
6FcDxtnGfsYHOcGkXN2OIG,"3l0CmX0FuQjFxr8SK7Vqag","Add Up My Love","Charm","Clairo",2024-07-12,205263,0,spotify:user:,2024-07-12T04:00:24Z,"bedroom pop,indie pop,pov: indie",0.715,0.621,8,-6.761,1,0.027,0.17,0.0011,0.111,0.769,104.964,4
2lb95IOpKT2LTy5SsY0Bne,"3Sz7ZnJQBIHsXLUSo0OQtM,3nRifdQMP5925XSkIN07oC","Still What I'm Looking For","Still What I'm Looking For","Mac DeMarco,Ryan Paris",2024-07-12,187550,0,spotify:user:,2024-07-12T04:00:24Z,"edmonton indie,lo-fi indie,pov: indie,slacker rock,italo disco,new italo disco",0.827,0.312,11,-9.034,1,0.0816,0.743,0.0295,0.105,0.5,136.442,4
1Wi1XpdZzGVIdRTzlTrIEF,"0NB5HROxc8dDBXpkIi1v3d","Soup","Big Ideas","Remi Wolf",2024-07-12,213116,0,spotify:user:,2024-07-12T04:00:24Z,"indie pop,modern alternative pop",0.65,0.686,6,-4.611,1,0.0569,0.0103,0.000599,0.0619,0.559,119.937,4
43wwn1EmqxcMOWYSd0Gk2Z,"7B2edU3Q7btJoNsoHCNohM","Patterns","Patterns","Laura Marling",2024-07-10,260509,38,spotify:user:,2024-07-12T17:09:18Z,"british folk,british singer-songwriter,chamber pop,singer-songwriter",0.491,0.215,1,-14.63,1,0.034,0.914,0.396,0.106,0.209,98.416,4
4mv58j67K96UMIeYvpffHB,"0bzfPKdbXL5ezYW2z3UGQj","Floating Parade","Floating Parade","Michael Kiwanuka",2024-07-10,229619,37,spotify:user:,2024-07-12T04:00:24Z,"british soul,neo soul,psychedelic soul,soul",0.402,0.602,4,-8.84,0,0.0303,0.547,0.0793,0.261,0.786,85.244,4
5LIUI808j8M8bXQd0kRxnp,"1oPRcJUkloHaRLYx0olBLJ","Image","Image","Magdalena Bay",2024-07-10,212866,39,spotify:user:,2024-07-12T04:00:24Z,"la pop",0.611,0.863,5,-6.369,0,0.0421,0.000291,0.17,0.15,0.851,128.015,3
6t2NMt38FtP7uKiXVe0X1z,"0m5FakHKCQdA7UN0PIzMcL","California Rain","California Rain","Current Joys",2024-07-10,203494,36,spotify:user:,2024-07-12T04:00:24Z,"lo-fi indie,pov: indie",0.429,0.59,11,-4,1,0.0368,0.133,0.00106,0.183,0.415,135.801,4
7h7p7gSIBzqTxEEoAR2lwL,"57okaLdCtv3nVBSn5otJkp,7BqRcZsHYYQeqMAOp7e532","Glue","AAA","HYUKOH,落日飛車 Sunset Rollercoaster",2024-07-10,260430,37,spotify:user:,2024-07-12T04:00:24Z,"korean indie folk,korean r&b,taiwan indie",0.639,0.638,6,-8.21,0,0.0467,0.588,0.384,0.036,0.836,173.973,4
67RloP5xniak0DT4jXwxX0,"6O4EGCCb6DoIiR6B1QCQgp,07EcmJpfAday8xGkslfanE,534mPnx4yc2nDRE2M8xPzn","Heaven","Heaven","Toro y Moi,Kevin Abstract,Lev",2024-07-10,234866,37,spotify:user:,2024-07-12T04:00:24Z,"chillwave,hypnagogic pop,indie soul,indietronica,afrofuturism,lgbtq+ hip hop",0.578,0.537,10,-5.77,1,0.0331,0.126,0,0.123,0.293,140.234,4
4NpAzMDcTuIDMo04AOgDvS,"2TRNyrjoKJnqSc9G8jCZfb","Counting Sheep","Macro","Brijean",2024-07-12,239786,0,spotify:user:,2024-07-12T04:00:24Z,"oakland indie",0.748,0.648,5,-8.107,0,0.0527,0.202,0.000633,0.148,0.387,102.9,4
552CHpr378s87EoEt92aYv,"1WVGbBnzZ5WLZ2PfesIHik","Clams Casino","My Light, My Destroyer","Cassandra Jenkins",2024-07-12,206786,0,spotify:user:,2024-07-12T04:00:24Z,"countrygaze",0.615,0.683,7,-7.887,1,0.0251,0.0215,0.67,0.13,0.349,112.001,4
3cPWXpjXPPW8LIs27Bxv5c,"5B7NeaqVrmXPyF05C9tnZ3","After Hours","After Hours","Christian Lee Hutson",2024-07-09,192266,34,spotify:user:,2024-07-12T04:00:24Z,"countrygaze,deep new americana",0.22,0.279,10,-13.647,1,0.0329,0.832,0.000391,0.132,0.35,82.431,4
3MSL42Ay6qoGALjrIacm4L,"2efrqekWSHlvhATD50AG3m","Mary Jane","Mary Jane","Orion Sun",2024-07-09,207053,39,spotify:user:,2024-07-12T04:00:24Z,"alternative r&b,bedroom pop",0.651,0.317,10,-10.953,0,0.0303,0.488,0.122,0.0697,0.432,89.975,4
7cFwopK7QTOgaEwF9JgipA,"3l0CmX0FuQjFxr8SK7Vqag","Second Nature","Charm","Clairo",2024-07-12,227409,0,spotify:user:,2024-07-12T04:00:24Z,"bedroom pop,indie pop,pov: indie",0.762,0.379,2,-8.847,1,0.0338,0.446,0.093,0.189,0.561,78.505,4
0sg8OUgbxnOqBJ0ZFFTDxr,"3ztRX1UoIOsFqpD7dB6R8O","Power","Power","illuminati hotties",2024-07-10,179775,24,spotify:user:,2024-07-12T04:00:24Z,"bubblegrunge",0.561,0.719,0,-5.757,1,0.0258,0.111,0.0818,0.149,0.424,94.626,4
0QsyCIEVXMXMfh8h5DHwZy,"6Gl4Q3ePw6HKMfIOix5QpG","Lie 95","Lie 95","Bartees Strange",2024-07-10,161555,23,spotify:user:,2024-07-12T04:00:24Z,"bubblegrunge",0.608,0.423,0,-11.023,1,0.0416,0.196,0.00541,0.103,0.426,183.964,4
4LGsX3jC2m7uRmhlbHcUGC,"0GEHcYh6naBVfaLKy7CEhw","Boyfriend","Boyfriend","Teenage Dads",2024-07-10,237117,26,spotify:user:,2024-07-12T04:00:24Z,"australian surf rock",0.679,0.787,10,-4.047,1,0.0497,0.00127,0.00471,0.116,0.801,133.984,4
51g7czCKTQSJl0Sxyhqoxk,"7d0wUlQ0ZXIGFa0YzuBiR6","City Bus","City Bus","Tanukichan",2024-07-11,140186,0,spotify:user:,2024-07-12T04:00:24Z,"oakland indie",0.359,0.713,10,-6.143,1,0.0362,0.000207,0.737,0.131,0.325,85.07,4
4nWJkUQsbhL411zU29VNYK,"1TkiNxDsrc0PgIWBrATCbe","Sick Sweet","Sick Sweet","Wishy",2024-07-08,196440,21,spotify:user:,2024-07-12T04:00:24Z,"midwest shoegaze,zoomergaze",0.233,0.771,4,-6.056,1,0.0788,0.0000087,0.000336,0.698,0.463,71.877,4
6aghmokpyn0soDHkTgaonm,"54QMjE4toDfiCryzYWCpXX,7zNkqI6qRr0OJ4XO1Pw29g","My Love","Posse EP Volume 2","Metronomy,Nourished by Time",2024-07-12,255428,0,spotify:user:,2024-07-12T04:00:24Z,"alternative dance,electronica,french indie pop,indietronica,neo-synthpop,new rave,socal pop punk",0.683,0.562,9,-9.41,0,0.0379,0.568,0.0000395,0.112,0.408,139.998,4
5NWmu7Sm48TZRhvjM7CyGU,"09kXLeOXRyfNQMXRaDO4qA","Call It Love - Edit","Call It Love","Nilüfer Yanya",2024-07-10,182240,25,spotify:user:,2024-07-12T04:00:24Z,"art pop,experimental pop,uk alternative pop",0.535,0.326,11,-9.312,0,0.029,0.295,0.00000153,0.121,0.738,175.025,4
59MS7S6xPD9I56698kC35A,"1zkKkDDra0jlsiJYz57P3P","SNL","SNL","Mustafa",2024-07-11,186133,0,spotify:user:,2024-07-12T04:00:24Z,"chill pop",0.51,0.408,1,-14.46,1,0.217,0.826,0.00113,0.264,0.529,75.736,4
5QaqxJwyibItiNL2d1iKd3,"6hYlNLoZJg74dVhA8FHIc0","The Good Ship Lifestyle","The Good Ship Lifestyle","Water From Your Eyes",2024-07-09,246026,20,spotify:user:,2024-07-12T04:00:24Z,"hyper-rock,small room",0.458,0.972,9,-6.297,0,0.176,0.0315,0.00155,0.192,0.178,166.003,4
3jlacMjHZ9VGCOmz5CjHE0,"3UtzOHYm3lQALkKzVD4wyO","Homie Don’t Shake","Homie Don’t Shake","Fcukers",2024-07-10,176213,14,spotify:user:,2024-07-12T04:00:24Z,"",0.75,0.737,9,-6.951,0,0.0527,0.0104,0.389,0.203,0.492,125.001,4
6ilXA3hzhRiuYKSyFuLyeE,"1JvNkFtciI17H6uQrKIGbs","Looking at Engines","Strange Burden","Font",2024-07-12,302466,0,spotify:user:,2024-07-12T04:00:24Z,"",0.588,0.563,11,-9.371,1,0.0477,0.0169,0.000115,0.133,0.278,104.915,4
54BP8ZcpMY2FiNlrwWMHXe,"0BXnfQpsxFevtKePq6eX4y","Levels","Maybe In Another Life","Chenayder",2024-07-12,170194,0,spotify:user:,2024-07-12T04:00:24Z,"",0.588,0.614,11,-8.425,0,0.0321,0.0965,0.00446,0.104,0.0563,139.979,4
6dS1VnZSk8wE8kB39p5j0A,"34Ri1nJORbduGK8LLHz61Y","Vaqueiro","Vaqueiro","Claude Fontaine",2024-07-09,200985,15,spotify:user:,2024-07-12T04:00:24Z,"tropical alternativo",0.713,0.594,4,-8.259,0,0.0353,0.189,0.83,0.0773,0.653,90.011,4
2ciyr1bH7Hs3eRwk4tCVBW,"1JjlFdZ1LKxyQ8moqDOmS9","All Your Life","All Your Life","Nick Ward",2024-07-11,221693,0,spotify:user:,2024-07-12T04:00:24Z,"australian alternative pop",0.582,0.745,10,-5.362,1,0.0278,0.0305,0.0308,0.217,0.518,121.972,4
63zgQDKqlk1zZzREfovE0b,"3TCkIp7RQLM4MzP5q9iyzj","think i got a bad idea","think i got a bad idea","Keni Titus",2024-07-11,213546,3,spotify:user:,2024-07-12T04:00:24Z,"",0.521,0.647,9,-6.259,1,0.0404,0.0158,0.00000121,0.331,0.35,166.03,4
4JATzwy5FXaVytfAXlNwt8,"392WuM1Yb4QRI0GG4epyn5","The Angel And The Saint","The Angel And The Saint","Goldie Boutilier",2024-07-11,223344,1,spotify:user:,2024-07-12T04:00:24Z,"proto-hyperpop",0.426,0.476,1,-8.581,1,0.0363,0.677,0.414,0.111,0.33,192.798,4
